"Provider.CCN","Hospital.Name","State.Code","City","County","Rural.Versus.Urban","Provider.Type","Type.of.Control","FTE...Employees.on.Payroll","Number.of.Beds","Total.Discharges.Title.XVIII","Total.Salaries.From.Worksheet.A","Total.Income","Total.Costs","Year","for_profit","urban","LOGFTE...Employees.on.Payroll","Total.Salaries.From.Worksheet.ALOG","Total.Income.ALOG","logDischarge","logTotalCosts","post"
390160,"CANONSBURG GENERAL HOSPITAL","PA","CANONSBURG","WASHINGTON","U",1,"Non-profit",450.66,88,321,17672037,-2240384,47582237,2019,0,0,6.11071317492598,16.6874941177875,NA,5.77144112313002,17.6779700772866,1
430084,"USPHS HOSPITAL - ROSEBUD","SD","ROSEBUD","TODD","R",1,"Non-profit",285,35,93,14095064,-54085745,25490042,2019,0,1,5.65248918026865,16.4613352231373,NA,4.53259949315326,17.0537984240559,1
440009,"CUMBERLAND MEDICAL CENTER","TN","CROSSVILLE","CUMBERLAND","R",1,"Non-profit",555,73,2159,29524366,2610100,67946204,2019,0,1,6.31896811374643,17.2007264464895,14.7748990927412,7.67740043051481,18.0342268323946,1
440110,"FORT LOUDOUN MEDICAL CENTER","TN","LENOIR CITY","LOUDON","R",1,"Non-profit",209.65,30,754,13421659,2316579,29360781,2019,0,1,5.34543947361677,16.4123803033278,14.6556020864302,6.62539236800796,17.1951703621742,1
450828,"CHRISTUS SPOHN ALICE","TX","ALICE","JIM WELLS","R",1,"Non-profit",178.84,72,562,12968817,5986420,45589664,2019,0,1,5.18649155136578,16.378058341647,15.6050041286488,6.33150184989369,17.6351915821252,1
490093,"SENTARA CAREPLEX HOSPITAL","VA","HAMPTON","HAMPTON","U",1,"Non-profit",1107.96,169,3539,71553317,31172873,188588550,2019,0,0,7.01027576557254,18.0859534220816,17.2550588194562,8.17159948034546,19.0550782158223,1
40134,"ARKANSAS HEART HOSPITAL","AR","LITTLE ROCK","PULASKI","U",1,"For-profit",920.31,112,3655,61183431,8222765,162975180,2019,1,0,6.82471056980773,17.929386975533,15.9224170851669,8.20385137218388,18.9091084772381,1
110089,"COFFEE REGIONAL MEDICAL CENTER","GA","DOUGLAS","COFFEE","R",1,"Non-profit",771.62,86,1492,55201782,3046652,77661410,2019,0,1,6.64849220086154,17.8265057933349,14.9295538407463,7.30787278076371,18.1678690381679,1
141327,"WABASH GENERAL HOSPITAL","IL","MT. CARMEL","WABASH","R",1,"Non-profit",284.66,25,406,21891106,4403229,41056444,2019,0,1,5.65129548564248,16.9015909935767,15.2978486933786,6.00635315960173,17.5304583608363,1
173028,"VIA CHRISTI REHAB CENTER  INC","KS","WICHITA","SEDGWICK","U",5,"Non-profit",147.39,58,341,8939525,-588411,25944177,2019,0,0,4.99308213484867,16.0059930137471,NA,5.83188247728352,17.0714577493327,1
370166,"WAGONER HOSPITAL AUTHORITY","OK","WAGONER","WAGONER","U",1,"Non-profit",175.11,100,810,9369922,1716772,18486856,2019,0,0,5.16541434788381,16.0530153297403,14.3559563413127,6.69703424766648,16.7325705510469,1
390036,"HERITAGE VALLEY BEAVER","PA","BEAVER","BEAVER","U",1,"For-profit",1140.68,189,2091,82392284,-139364240,205438730,2019,1,0,7.03937985478643,18.2270023497184,NA,7.64539769942863,19.1406583965932,1
490053,"JOHNSTON MEMORIAL HOSPITAL","VA","ABINGDON","WASHINGTON","U",1,"Non-profit",579.16,115,2231,41196392,24148780,117076552,2019,0,0,6.36157877791322,17.5338612376695,16.9997444191885,7.71020519443253,18.5783385694055,1
670034,"ROUND ROCK HOSPITAL","TX","ROUND ROCK","WILLIAMSON","U",1,"Non-profit",1804.88,190,3497,177274992,-446151929,301350127,2019,0,0,7.4982493865625,18.9932127120267,NA,8.15966073706338,19.5237833593301,1
20006,"MAT-SU REGIONAL MED CTR","AK","PALMER","","U",1,"For-profit",592.9,109,1554,54629014,59794034,133110450,2019,1,0,6.38502575071332,17.8160756915178,17.9064164480576,7.34858753092759,18.7066897926801,1
20018,"YK DELTA REGIONAL HOSPITAL","AK","BETHEL","BETHEL","R",1,"Non-profit",3348,34,246,98921652,-207125207,86060468,2019,0,1,8.11611843160937,18.409838700842,NA,5.50533153593236,18.2705607234264,1
30094,"ABRAZO ARROWHEAD CAMPUS","AZ","GLENDALE","MARICOPA","U",1,"For-profit",1180.5,262,3820,101811700,25393847,298415413,2019,1,0,7.07369335652557,18.4386355867143,17.0500174585484,8.24800570160062,19.5139970771047,1
40137,"ST VINCENT NORTH","AR","SHERWOOD","PULASKI","U",1,"Non-profit",279.53,68,1371,22960431,-5228103,59773477,2019,0,0,5.63310962136115,16.9492829010165,NA,7.22329567956231,17.9060725921049,1
130013,"ST. ALPHONSUS MEDICAL CENTER - NAMP","ID","NAMPA","CANYON","R",1,"Non-profit",720.74,96,1286,52951209,28899185,144932697,2019,0,1,6.58027846198591,17.7848814626122,17.179323951993,7.15929190479756,18.7917800340092,1
150150,"DUPONT HOSPITAL","IN","FORT WAYNE","ALLEN","U",1,"For-profit",578.24,131,555,38286276,32921369,122652445,2019,1,0,6.35998900740386,17.460602060954,17.3096325185707,6.31896811374643,18.6248652632438,1
170009,"SAINT JOHN HOSPITAL","KS","LEAVENWORTH","LEAVENWORTH","U",1,"For-profit",148.6,22,727,11526136,-647223,25905045,2019,1,0,5.00125813228366,16.2601277103192,NA,6.58892647753352,17.0699482953459,1
170017,"SUSAN B. ALLEN MEMORIAL HOSPITAL","KS","EL DORADO","BUTLER","U",1,"Non-profit",309.89,26,561,19197804,-7637355,38401257,2019,0,0,5.73621739579936,16.7703064554567,NA,6.3297209055227,17.4636007513972,1
180017,"T.J. SAMSON COMMUNITY HOSPITAL","KY","GLASGOW","BARREN","R",1,"Non-profit",926.94,108,2188,64426235,20877785,134959869,2019,0,1,6.83188883855201,17.981031483896,16.8541962329761,7.69074316354187,18.7204880255435,1
260104,"SSM HEALTH DEPAUL HOSPITAL","MO","BRIDGETON","ST. LOUIS","U",1,"Non-profit",1566.42,409,5092,128485116,55896985,397450543,2019,0,0,7.35654803982548,18.6713236267971,17.8390210010715,8.5354259596773,19.800581064192,1
280131,"MIDWEST SURGICAL HOSPITAL","NE","OMAHA","DOUGLAS","U",1,"For-profit",87.73,19,445,6683258,21828353,31111648,2019,1,0,4.47426391614029,15.7151161511648,16.8987202790468,6.09807428216624,17.2530928407913,1
280133,"NEBRASKA SPINE HOSPITAL","NE","OMAHA","DOUGLAS","U",1,"For-profit",64.19,34,276,4564140,27082876,26419368,2019,1,0,4.16184743532369,15.3337406643403,17.1144122042096,5.62040086571715,17.0896079355006,1
360002,"UH SAMARITAN MEDICAL CENTER","OH","ASHLAND","ASHLAND","R",1,"Non-profit",380.14,39,981,22337395,12532634,66839239,2019,0,1,5.94053960592269,16.9217727378232,16.3438465202629,6.88857245956536,18.0178008762287,1
360092,"MEMORIAL HOSPITAL OF UNION COUNTY","OH","MARYSVILLE","UNION","U",1,"Non-profit",599.92,58,480,43176836,-714870,84950259,2019,0,0,6.39679631299313,17.580814705702,NA,6.17378610390194,18.2575764549298,1
360245,"GLENBEIGH HEALTH SOURCES","OH","ROCK CREEK","ASHTABULA","U",1,"Non-profit",259,114,372,11361741,9747316,22246554,2019,0,0,5.55682806169954,16.2457622165569,16.0925025230257,5.91889385427315,16.9176976781774,1
370173,"CLAREMORE INDIAN HOSPITAL","OK","CLAREMORE","ROGERS","R",1,"Non-profit",467,46,139,31947386,-66155178,42183518,2019,0,1,6.1463292576689,17.2796009201043,NA,4.93447393313069,17.557540133994,1
450147,"DETAR HEALTHCARE SYSTEMS","TX","VICTORIA","VICTORIA","U",1,"For-profit",911.69,206,2671,63624481,37657025,139913924,2019,1,0,6.81530002001036,17.9685088756308,17.4440300817904,7.89020821310996,18.7565379629176,1
670043,"CEDAR PARK REGIONAL MEDICAL CENTER","TX","CEDAR PARK","TRAVIS","U",1,"For-profit",566.87,93,1358,44135363,13593299,94761507,2019,1,0,6.34013000054384,17.6027719011676,16.4250875086914,7.21376830811864,18.3668738404631,1
100044,"MARTIN MEDICAL CENTER","FL","STUART","MARTIN","U",1,"Non-profit",3191.75,521,2777,53214888,-10629050,110910856,2019,0,0,8.06832463470046,17.7898487647853,NA,7.9291264873068,18.5242373375207,1
100206,"MEMORIAL HOSPITAL OF TAMPA","FL","TAMPA","HILLSBOURGH","U",1,"For-profit",1190,312,1601,40944759,4186730,118484456,2019,1,0,7.08170858610557,17.5277343747245,15.2474305576103,7.37838371299671,18.5902923369398,1
140091,"CARLE FOUNDATION HOSPITAL","IL","URBANA","CHAMPAIGN","U",1,"Non-profit",3292.91,411,6837,222898660,173689283,748825167,2019,0,0,8.09952695130139,19.2222277866736,18.9727785309775,8.83010431791379,20.4340160923385,1
190081,"WEST CARROLL HEALTH SYSTEMS  LLC","LA","OAK GROVE","WEST CARROLL","R",1,"For-profit",107.79,30,266,11419286,2725631,24006221,2019,1,1,4.68018488979354,16.2508142383461,14.8182105189067,5.5834963087817,16.9938235630569,1
193086,"LEESVILLE REHABILITATION HOSPITAL","LA","LEESVILLE","VERNON","R",5,"For-profit",45.97,16,262,1900345,1615039,6069063,2019,1,1,3.82798900981814,14.4575460066006,14.2948696629541,5.5683445037611,15.618714785387,1
260011,"SSM HEALTH-ST. MARYS-JEFFERSON CITY","MO","JEFFERSON CITY","COLE","U",1,"Non-profit",739.59,167,2186,54222818,-3947821,138776077,2019,0,0,6.6060959785995,17.8086123741258,NA,7.68982866873648,18.7483722352742,1
260025,"HANNIBAL REGIONAL HOSPITAL","MO","HANNIBAL","MARION","R",1,"Non-profit",906.05,86,2170,77558322,3750862,121629184,2019,0,1,6.80909449215817,18.1665407532414,15.137496238198,7.68248244653451,18.6164874987009,1
423031,"SPARTANBURG REHABILITATION INSTITUTE","SC","SPARTANBURG","SPARTANBURG","U",5,"For-profit",113.77,40,670,7519895,3704115,15482724,2019,1,0,4.73417886655163,15.8330627330626,15.1249549217824,6.50727771238501,16.5552353796374,1
440010,"WAYNE MEDICAL CENTER","TN","WAYNESBORO","WAYNE","R",1,"Non-profit",128.11,30,191,6598436,-916775,12111470,2019,0,1,4.85288926986834,15.7023432092179,NA,5.25227342804663,16.3096634954457,1
450654,"STARR COUNTY MEMORIAL HOSPITAL","TX","RIO GRANDE CITY","STARR","R",1,"Non-profit",272,48,399,14249188,7035449,30700259,2019,0,1,5.605802066296,16.4722104805992,15.7664720702324,5.98896141688986,17.2397816490039,1
10012,"DEKALB REGIONAL MEDICAL CENTER","AL","FORT PAYNE","DEKALB","R",1,"For-profit",346.63,97,937,19619295,-839126,48153469,2019,1,1,5.84825792864258,16.7920240787342,NA,6.84268328223842,17.6899037393038,1
20017,"ALASKA REGIONAL HOSPITAL","AK","ANCHORAGE","MUNICIPALITY OF ANCHORAGE","U",1,"For-profit",713,168,2841,76741823,96080416,209776994,2019,1,0,6.5694814204143,18.1559573980391,18.3806960654519,7.95191138185419,19.1615555910977,1
40001,"SILOAM SPRINGS MEMORIAL HOSPITAL","AR","SILOAM SPRINGS","BENTON","U",1,"For-profit",166.86,44,356,10677934,5388757,25378942,2019,1,0,5.11715513747393,16.1836899270904,15.4998253040452,5.87493073085203,17.0494303330144,1
40050,"OUACHITA COUNTY MEDICAL CENTER","AR","CAMDEN","OUACHITA","R",1,"Non-profit",365.23,87,458,14772713,723911,27951243,2019,0,1,5.90052729211585,16.5082923207814,13.4924237356348,6.12686918411419,17.1459722288484,1
130014,"WEST VALLEY MEDICAL CENTER","ID","CALDWELL","CANYON","U",1,"For-profit",399,112,914,27867731,34686207,77935694,2019,1,0,5.98896141688986,17.1429799824374,17.3618526731005,6.81783057145415,18.1713946087223,1
140002,"ALTON MEMORIAL HOSPITAL","IL","ALTON","MADISON","U",1,"Non-profit",698.9,108,2556,47542176,3421009,123612113,2019,0,0,6.54950767048308,17.6771277908303,15.045446094766,7.84619881549743,18.6326590998041,1
170027,"PRATT REGIONAL MEDICAL CENTER","KS","PRATT","PRATT","R",1,"Non-profit",272.07,35,753,24187775,-962072,39279384,2019,0,1,5.60605938612759,17.0013578981987,NA,6.62406522779989,17.4862103590465,1
190099,"AVOYELLES HOSPITAL","LA","MARKSVILLE","AVOYELLES PARISH","R",1,"For-profit",178,49,391,11071677,634156,20942951,2019,1,1,5.18178355029209,16.2199007837262,13.3600502599347,5.96870755998537,16.857312679934,1
250093,"BOLIVAR MEDICAL CENTER","MS","CLEVELAND","BOLIVAR","R",1,"For-profit",359.52,152,1247,26283059,59243,38353072,2019,1,1,5.88476980843702,17.0844351451111,10.989402908558,7.12849594568004,17.4623451868718,1
260034,"BATES COUNTY MEMORIAL HOSPITAL","MO","BUTLER","BATES","R",1,"Non-profit",185.45,44,343,15664627,-2302443,33269254,2019,0,1,5.2227853039356,16.5669156710412,NA,5.83773044716594,17.3201442251403,1
310034,"RIVERVIEW MEDICAL CENTER","NJ","RED BANK","MONMOUTH","U",1,"Non-profit",1440.95,262,4785,116490585,28194941,255997278,2019,0,0,7.27305789727123,18.5733210122536,17.1546531226516,8.47324130388705,19.3606773695748,1
320030,"ARTESIA GENERAL HOSPITAL","NM","ARTESIA","EDDY","R",1,"Non-profit",386,34,384,36619371,3660251,46227978,2019,0,1,5.95583736946483,17.4160879206568,15.1130422822611,5.95064255258773,17.6490957571753,1
370020,"MERCY HOSPITAL ADA","OK","ADA","PONTOTOC","R",1,"Non-profit",512.37,108,1438,34800221,2836347,85033675,2019,0,1,6.23904702029921,17.3651342952992,14.8580275145795,7.27100853828099,18.258557912468,1
450834,"THE PHYSICIAN CENTRE","TX","BRYAN","BRAZOS","U",1,"For-profit",72,16,134,4655145,-1598691,15958470,2019,1,0,4.27666611901606,15.35348361751,NA,4.89783979995091,16.585500280729,1
510046,"PRINCETON COMMUNITY HOSPITAL","WV","PRINCETON","MERCER","R",1,"Non-profit",960.68,88,2200,57737056,14528643,116964855,2019,0,1,6.86764136704556,17.8714097437152,16.491632638205,7.69621263934641,18.5773840630222,1
50226,"ANAHEIM REGIONAL MEDICAL CENTER","CA","ANAHEIM","ORANGE","U",1,"For-profit",961.47,223,1733,71452735,561775,166069620,2019,1,0,6.86846336329402,18.084546740124,13.2388566928401,7.45760928971561,18.9279176559886,1
50723,"KFH - BALDWIN PARK","CA","BALDWIN PARK","LOS ANGELES","U",1,"Non-profit",1199.13,257,256,147646434,-545823387,490226255,2019,0,0,7.0893515728365,18.8103310141524,NA,5.54517744447956,20.0103775873955,1
140122,"ADVENTIST HINSDALE HOSPITAL","IL","HINSDALE","DUPAGE","U",1,"Non-profit",1700.29,244,3472,86978871,32758079,284128287,2019,0,0,7.43855410373108,18.2811757850541,17.3046601766462,8.15248607578024,19.4649364089218,1
220105,"WINCHESTER HOSPITAL","MA","WINCHESTER","","U",1,"Non-profit",1455.62,205,3953,106060939,7393092,263334218,2019,0,0,7.28318720568208,18.4795243831132,15.8160566086658,8.28223006329669,19.3889345742453,1
230055,"DICKINSON COUNTY HEALTHCARE SYSTEM","MI","IRON MOUNTAIN","DICKINSON","R",1,"Non-profit",509,33,860,39371495,2528181,75113846,2019,0,1,6.23244801655052,17.4885526352749,14.7430106297871,6.75693238924755,18.1345154672508,1
260057,"CAMERON REGIONAL MEDICAL CENTER","MO","CAMERON","CLINTON","U",1,"Non-profit",321.09,42,695,26965550,-905988,48814414,2019,0,0,5.77172145766439,17.1100706833561,NA,6.54391184556479,17.703536196063,1
260160,"SOUTHEASTHEALTH CENTER OF STODDARD C","MO","DEXTER","STODDARD","R",1,"Non-profit",165.29,48,579,13871704,-994468,31760346,2019,0,1,5.10770150692926,16.4453616398279,NA,6.361302477573,17.2737290884904,1
370014,"ALLIANCEHEALTH DURANT","OK","DURANT","BRYAN","R",1,"For-profit",373.66,140,2603,25151546,21543004,66957756,2019,1,1,5.92334629303169,17.0404299237937,16.8855616814357,7.86441990499457,18.0195724710391,1
390179,"THE CHESTER COUNTY HOSPITAL","PA","WEST CHESTER","CHESTER","U",1,"Non-profit",1723.19,248,4628,137391844,-21497000,338663467,2019,0,0,7.45193250322837,18.7383475764565,NA,8.43988008831357,19.6405174495553,1
450774,"TOPS SURGICAL SPECIALTY HOSPITAL","TX","HOUSTON","HARRIS","U",1,"For-profit",164.15,15,162,9901505,12577069,33212441,2019,1,0,5.1007806439476,16.1081973237529,16.3473857932192,5.08759633523238,17.318435092609,1
530032,"EVANSTON REGIONAL","WY","EVANSTON","UINTA","R",1,"For-profit",123.99,32,249,8577340,6849938,23118405,2019,1,1,4.82020091719175,15.964634400087,15.7397501591026,5.51745289646471,16.9561396114994,1
50498,"SUTTER AUBURN FAITH HOSPITAL","CA","AUBURN","","U",1,"Non-profit",400.37,64,1560,57146558,3797974,127369880,2019,0,0,5.99238911955912,17.8611297189198,15.1499783246227,7.35244110024358,18.6626058524284,1
340003,"NORTHERN HOSP OF SURRY CO","NC","MOUNT AIRY","SURRY","R",1,"Non-profit",680.51,100,1486,44897044,2881056,72371444,2019,0,1,6.5228425170607,17.6198825153559,14.873667451573,7.3038432252777,18.0973223596625,1
340049,"NORTH CAROLINA SPECIALTY HOSPITAL","NC","DURHAM","DURHAM","U",1,"For-profit",189.92,18,549,13047728,9726941,48574788,2019,1,0,5.24660293086136,16.384124576959,16.0904100162426,6.30809844150953,17.6986151888333,1
340068,"COLUMBUS REGIONAL HEALTHCARE SYSTEM","NC","WHITEVILLE","COLUMBUS","R",1,"Non-profit",506.03,154,1625,29041428,1476669,69520768,2019,0,1,6.22659595606752,17.1842339202656,14.2052994334874,7.39326309476384,18.0571360860411,1
420049,"CONWAY HOSPITAL","SC","CONWAY","HORRY","U",1,"Non-profit",970.14,166,3433,55116980,37069832,147771127,2019,0,0,6.87744039097978,17.8249683936186,17.4283140431501,8.14118979345769,18.8111751955679,1
440073,"MAURY REGIONAL HOSPITAL","TN","COLUMBIA","MAURY","U",1,"Non-profit",1766,255,4254,116406694,-3570251,293076923,2019,0,0,7.47647238116391,18.5726006001991,NA,8.35561499576018,19.495945668361,1
440084,"SWEETWATER HOSPITAL ASSOCIATION","TN","SWEETWATER","MONROE","R",1,"Non-profit",428.05,59,440,19143033,8029828,34430468,2019,0,1,6.05924001118849,16.7674493953848,15.8986736660173,6.08677472691231,17.3544524280193,1
10036,"ANDALUSIA REGIONAL HOSPITAL","AL","ANDALUSIA","COVINGTON","R",1,"For-profit",259.39,83,1225,15248627,-994026,32264094,2019,1,1,5.5583327206381,16.5400000241776,NA,7.11069612297883,17.289465528995,1
10102,"JOHN PAUL JONES HOSPITAL","AL","CAMDEN","WILCOX","R",1,"Non-profit",37.66,21,92,2266150,-531285,4294203,2019,0,1,3.62859852322901,14.6335929143192,NA,4.52178857704904,15.2727765315712,1
10110,"BULLOCK COUNTY HOSPITAL","AL","UNION SPRINGS","BULLOCK","R",1,"For-profit",83.24,25,180,7694624,-14270213,13646014,2019,1,1,4.42172800152543,15.8560324611633,NA,5.19295685089021,16.4289580222986,1
30101,"WESTERN ARIZONA REGIONAL MEDICAL CEN","AZ","BULLHEAD CITY","MOHAVE","U",1,"For-profit",418.01,139,1539,28476531,55845363,75644807,2019,1,0,6.03550535568357,17.164590832314,17.8380970540702,7.33888813383888,18.1415593507664,1
100180,"ST. PETERSBURG GENERAL","FL","SAINT PETERSBURG","PINELLAS","U",1,"For-profit",435.01,168,1305,28833199,18177632,74336888,2019,1,0,6.0753690193302,17.1770380242636,16.7157023852046,7.17395831975679,18.1241178602407,1
110002,"UPSON REGIONAL MEDICAL CENTER","GA","THOMASTON","UPSON","R",1,"Non-profit",570.35,87,1061,39632553,7686399,66759586,2019,0,1,6.34625020747391,17.4951613839849,15.8549629613278,6.96696713861398,18.0166084554205,1
190034,"ABBEVILLE GENERAL HOSPITAL","LA","ABBEVILLE","VERMILION","R",1,"Non-profit",368.17,44,561,26428790,1796757,47302947,2019,0,1,5.90854478802161,17.0899645042234,14.4014939312463,6.3297209055227,17.6720831559611,1
190218,"SABINE MEDICAL CENTER","LA","MANY","SABINE PARISH","R",1,"For-profit",127,48,258,8271937,-2146899,18018627,2019,1,1,4.84418708645859,15.9283792596472,NA,5.55295958492162,16.7069166141229,1
220046,"BERKSHIRE MEDICAL CENTER","MA","PITTSFIELD","BERKSHIRE","U",1,"Non-profit",2372.9,223,6683,214560613,40151835,402962900,2019,0,0,7.77186811479771,19.1841028345033,17.5081787009241,8.80732226751107,19.8143550561199,1
230244,"GARDEN CITY HOSPITAL OSTEOPATHIC","MI","GARDEN CITY","WAYNE","U",1,"For-profit",763.93,139,2814,47204592,28597572,97854569,2019,1,0,6.63847616193222,17.6700017339592,17.1688323770814,7.94236223767433,18.3989929446355,1
260070,"PEMISCOT COUNTY MEMORIAL HOSPITAL","MO","HAYTI","PEMISCOT","R",1,"Non-profit",181.58,49,522,13333153,-409733,28048932,2019,0,1,5.20169632794361,16.4057641983186,NA,6.25766758788264,17.1494611143418,1
320086,"LOVELACE REGIONAL HOSPITAL-ROSWELL","NM","ROSWELL","CHAVES","R",1,"For-profit",415.4,27,494,13928782,1669236,40748064,2019,1,1,6.02924191144201,16.4494679047472,14.3278765946848,6.20253551718792,17.5229188873201,1
340008,"SCOTLAND MEMORIAL HOSPITAL","NC","LAURINBURG","SCOTLAND","R",1,"Non-profit",848.64,97,2021,59060006,-1896358,125334830,2019,0,1,6.74363506811739,17.8940645358716,NA,7.61134771740362,18.6464993541041,1
340013,"RUTHERFORD HOSPITAL  INC.","NC","RUTHERFORDTON","RUTHERFORD","R",1,"For-profit",421.37,111,1158,28095539,-6534509,47448685,2019,1,1,6.04351130756867,17.1511213672528,NA,7.05444965813294,17.6751593692537,1
340016,"HARRIS REGIONAL HOSPITAL","NC","SYLVA","JACKSON","R",1,"For-profit",605.4,82,1211,41222488,2375550,64577328,2019,1,1,6.40588939658762,17.5344944906541,14.680739547588,7.09920174355309,17.9833739473997,1
340159,"PERSON MEMORIAL HOSPITAL INC","NC","ROXOBORO","PERSON","U",1,"For-profit",155.2,38,334,11077960,-5813627,23388486,2019,1,0,5.04471460774912,16.2204681068086,NA,5.8111409929767,16.9677544079489,1
390146,"WARREN GENERAL HOSPITAL","PA","WARREN","WARREN","R",1,"Non-profit",403.04,85,786,31423158,6070751,63923058,2019,0,1,5.9990358126043,17.2630556949708,15.6189928786116,6.66695679242921,17.9731906993293,1
400123,"METRO MAYAGUEZ","PR","MAYAGUEZ","MAYAGUEZ","U",1,"For-profit",479,123,481,16022231,6174879,37770749,2019,1,0,6.17170059741091,16.589487753329,15.6359998451446,6.17586727010576,17.4470455250454,1
450154,"VAL VERDE REGIONAL MEDICAL CENTER","TX","DEL RIO","VAL VERDE","R",1,"Non-profit",655.54,47,540,26870248,21160252,58416770,2019,0,1,6.4854593234625,17.1065302101732,16.8676350741462,6.29156913955832,17.8831135641109,1
450855,"HARLINGEN MEDICAL CENTER","TX","HARLINGEN","CAMERON","U",1,"For-profit",562.48,112,1783,35401632,3423722,88731641,2019,1,0,6.33235557789091,17.3822684787363,15.0462388213588,7.48605261786314,18.3011271029491,1
490041,"MARY IMMACULATE HOSPITAL","VA","NEWPORT NEWS","NEWPORT NEWS CITY","U",1,"Non-profit",611.77,115,1780,40073283,18933161,144004738,2019,0,0,6.41635639488196,17.5062204108758,16.7564254928692,7.48436864328613,18.7853567597768,1
490090,"SOUTHSIDE COMMUNITY HOSPITAL","VA","FARMVILLE","PRINCE EDWARD","R",1,"Non-profit",363,86,2002,27398783,15045103,83910036,2019,0,1,5.89440283426485,17.1260091543135,16.5265631141511,7.60190195987517,18.2452557828773,1
510072,"WETZEL COUNTY HOSPITAL","WV","NEW MARTINSVILLE","WETZEL","R",1,"Non-profit",170.46,48,202,8590867,-2287289,16663518,2019,0,1,5.13850066509415,15.9662102201827,NA,5.30826769740121,16.6287323368767,1
670044,"PRESBYTERIAN HOSPITAL OF ROCKWALL","TX","ROCKWALL","ROCKWALL","U",1,"For-profit",507.59,53,1080,37299606,32500656,102329422,2019,1,0,6.22967403509456,17.4344933215556,17.2967708317116,6.98471632011827,18.4437077946545,1
10100,"THOMAS HOSPITAL","AL","FAIRHOPE","BALDWIN","U",1,"Non-profit",821,129,3156,52351547,7415256,163170919,2019,0,0,6.71052310945243,17.7734920459426,15.8190500575705,8.05706068196577,18.9103087922142,1
100001,"SHANDS JACKSONVILLE MEDICAL CENTER","FL","JACKSONVILLE","DUVAL","U",1,"Non-profit",4153.47,430,4555,272268095,8583598,652596585,2019,0,0,8.33169940842892,19.4222977822151,15.965363730882,8.42398080969406,20.2964697091953,1
110190,"FLINT RIVER COMMUNITY HOSPITAL","GA","MONTEZUMA","MACON","R",1,"For-profit",42.6,22,4,3515877,534206,8495169,2019,1,1,3.75185425327532,15.0727995542401,13.1885368113433,1.38629436111989,15.9550082069456,1
190002,"LAFAYETTE GENERAL MEDICAL CENTER","LA","LAFAYETTE","LAFAYETTE PARISH","U",1,"Non-profit",2212.68,380,7877,135795594,47383635,388441174,2019,0,0,7.70195972950507,18.7266613277908,17.6737874738872,8.97170239970333,19.7776522980317,1
260162,"BARNES JEWISH WEST COUNTY HOSPITAL","MO","CREVE COEUR","ST. LOUIS","U",1,"Non-profit",487,68,736,35218110,17642595,111864119,2019,0,0,6.18826412308259,17.3770709969008,16.685826706567,6.60123011872888,18.532795469494,1
260186,"LAKE REGIONAL HEALTH SYSTEM","MO","OSAGE BEACH","CAMDEN","R",1,"Non-profit",832.46,100,1885,70045837,-6980629,152205582,2019,0,1,6.72438517265221,18.064660400002,NA,7.54168309988211,18.8407426781464,1
280009,"CHI HEALTH GOOD SAMARITAN","NE","KEARNEY","BUFFALO","R",1,"Non-profit",609.92,227,2250,43631915,24665591,159383564,2019,0,1,6.41332780102578,17.5912994359541,17.0209197534414,7.71868549519847,18.8868242073353,1
280023,"CHI HEALTH ST. FRANCIS","NE","GRAND ISLAND","HALL","U",1,"Non-profit",518.46,140,2049,37775812,25227818,148159818,2019,0,0,6.25086287908136,17.4471795615903,17.0434578325332,7.6251071482389,18.8138021004597,1
310016,"CHRIST HOSPITAL","NJ","JERSEY CITY","","U",1,"For-profit",973,178,1630,65179794,-1767000,154158646,2019,1,0,6.880384082186,17.99266007089,NA,7.39633529380081,18.8534927989493,1
320006,"EASTERN NEW MEXICO MEDICAL CENTER","NM","ROSWELL","CHAVES","R",1,"For-profit",354,162,1440,23242408,73204829,68761483,2019,1,1,5.86929691313377,16.9614890990382,18.108771946701,7.27239839257005,18.0461543060183,1
340051,"WATAUGA MEDICAL CENTER","NC","BOONE","WATAUGA","R",1,"Non-profit",602,95,1817,42918392,26101676,108490257,2019,0,1,6.40025744530882,17.5748110099737,17.0775100847906,7.50494206839617,18.5021709296778,1
340107,"VIDANT EDGECOMBE HOSPITAL","NC","TARBORO","EDGECOMBE","U",1,"Non-profit",434.13,101,1408,27832151,995097,68694468,2019,0,0,6.07334402841801,17.1417024212088,13.8105954988263,7.24992553671799,18.0451792299329,1
390037,"HERITAGE VALLEY SEWICKLEY","PA","SEWICKLEY","ALLEGHENY","U",1,"For-profit",710.19,116,1010,51018178,-10594182,118591496,2019,1,0,6.56553253986916,17.7476925585546,NA,6.9177056098353,18.5911953387531,1
390199,"PUNXSUTAWNEY AREA HOSPITAL","PA","PUNXSUTAWNEY","JEFFERSON","R",1,"Non-profit",263.58,44,312,20984267,2321481,26329765,2019,0,1,5.57435692721574,16.8592835244281,14.6577159020451,5.74300318780948,17.0862106062523,1
400013,"HOSPITAL MENONITA DE CAYEY","PR","BARRIO RINCON","CAYEY","U",1,"Non-profit",1194,225,734,35130525,9225298,104376064,2019,0,0,7.08506429395255,17.3745809686222,16.0374600508922,6.59850902861452,18.4635109350953,1
